href,title,compound,layout,gross_floor_area,distribute,road,floor,orientation,rent_per_month,added_at,total_views,subway_line,subway_station,subway_distance,number,address,latest_week_views,room_type,img_url,captured_at
http://sh.lianjia.com/zufang/shz4213551.html,名门河滨花园，2室2厅1卫，人气房源，交通方便,名门河滨花园,2室2厅,102,浦东,洋泾,低区/18层,,8300,2017.09.13,7,6,北洋泾路,601,shz4213551,博山路200弄,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/b328bc5f-3c52-438f-aaed-fcd6334275c7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/a3f7e577-7065-4a64-a992-451ec6f03bef.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/742d18ff-19e2-409a-88b0-77bf0ac929ef.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161109/2ccb54ce-bb95-45b1-b8db-8af26a533c90.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/3e941b32-94d1-4157-9334-87ac893296ae.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/c2077d1e-e3ba-499d-89f3-c035d1c0ea3c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/367a305b-0c14-4678-ae7d-84d3623e26d6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/4356966d-3790-4d17-86b9-a56077d3c4ce.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/11d4cd4d-9653-4449-9377-8e3d4de9473c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/048a6b06-9463-4389-a12a-4d9bb5c55b2e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/967f1232-2b06-46d2-b926-679231612cc1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/79551c11-425f-4d22-aeba-6b3880c122d1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/9e6ddf4c-3431-4f09-ae63-c0f5763c6dbe.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/3dc53c4e-27d6-4a4d-b3eb-33095d906f29.jpg_100x75.jpg",2017-10-07 18:16:25
http://sh.lianjia.com/zufang/shz4231980.html,林云小区，看房方便，如您所见，高清照片,林云小区,1室0厅,36,虹口,曲阳,高区/6层,朝南,3100,2017.09.23,4,10,同济大学,996,shz4231980,辉河路40弄1-40号,1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170404/8d0c259f-1573-4fb0-9c3b-21a14d6a3aad.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170404/ce2efd2f-8237-4768-b74e-274a1b0a61ae.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170404/08247325-85ce-4686-ade4-b03c3d10b02c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160524/753b0c8e-e9eb-4cdb-a90f-69afa2a4951a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170404/25b894a1-a0d2-422f-9b7a-180f15812aa9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170404/b2a7e008-b59a-472c-908b-2816735e3322.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170404/579c6615-9303-4137-a6ca-e68f4485f357.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170404/8f8aca24-2c6a-4e05-876d-fb6c758387f2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170404/433ea0a8-132e-4e98-b79b-5731f9ab5cf1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170404/b6f370e4-f35e-4521-a63d-a6846727f5a1.jpg_100x75.jpg",2017-10-07 18:16:26
http://sh.lianjia.com/zufang/shz4213138.html,实地看房，采光棒，链家有钥匙，高清大图,高邮路5弄,2室0厅,45,徐汇,衡山路,高区/4层,,8000,2017.09.12,7,10,上海图书馆,574,shz4213138,高邮路5弄,1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/d433afd6-effe-47b0-a0b4-aa34305df905.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/c4046c3b-5473-4695-8fa7-85aec1c8c79e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/4d2fda41-bf77-49af-bad7-bdc0c322978f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170322/b0a8372f-937f-4718-b139-e30a37c0e2c8.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/68aac999-f069-4288-bd61-de7b01a5e614.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/6ffae8cd-4cd7-4922-99ea-de5a6e7b5f98.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/189b2dfc-bb1b-4a81-a942-f83c05df6a87.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/fb7535f1-f2e3-4fa8-b2f9-4e5e2c2ce829.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/80ad6697-04ca-412a-8b7e-2395280854de.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/9bfbeec5-ce1f-488e-ab1f-c4b8656fe4e6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/62b32b8b-5b74-4f93-9581-fa52baeab2ce.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/5f5705f6-527d-40b0-88d8-d586e3b0a6e9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/8bb031de-f6e1-41c7-9475-4546f94f42f3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/6d8060c7-8cb7-4b36-a30f-968ff17d13d7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140827/08515d2f-922a-409b-b26e-eae3791077be.jpg_100x75.jpg",2017-10-07 18:16:27
http://sh.lianjia.com/zufang/shz4210047.html,桂平小区，房型正气，视野开阔，附近有地铁,桂平小区,3室1厅,76,徐汇,康健,高区/6层,朝南北,6900,2017.09.10,3,12,虹漕路,590,shz4210047,"桂平路258弄,桂平路260弄,桂平路296弄",0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/4c1d1a0c-48e0-4879-ab86-d1d41eed5790.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/082a6d67-b888-4268-8c53-aa5e48d378b9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170910/f6022cf7-029e-4146-a85d-b91f91a7d28f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160222/ab4c3af9-316d-4045-b963-b98e59356852.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170910/f14d8cb6-f6f8-4833-90ac-0e118b6f0e1c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/0719505f-0b79-49f8-bd3c-c79a214828df.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/b64896b6-3325-4949-aa4b-fdb94d462fb0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170910/dc5f6371-c2c3-401b-9455-33a05258a1d0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170910/7044708b-a6dc-4ba9-90f0-01df0189b315.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170910/e95f8a93-50ba-4699-be00-68fccabe09e7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/b9219b6c-f87c-45ef-a650-4743acc143b0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170913/d67fafc5-5bc3-4edc-ac98-ee70b221c3ad.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170910/28b8774b-0131-4adf-b5c3-d0ca891b05c0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170910/98aa6c73-d83b-4ec6-a9d8-fccb7c35f49b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170910/c878ba31-c6e8-441d-82b3-48ead195f2ec.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170910/9a211671-1499-4b4c-90ef-ca86c446f4a7.jpg_100x75.jpg",2017-10-07 18:16:27
http://sh.lianjia.com/zufang/shz4213844.html,宜德苑，附近有地铁，链家有钥匙，2室2厅1卫,宜德苑,2室2厅,98,徐汇,徐家汇,中区/18层,朝南,9700,2017.09.13,4,4,宜山路,192,shz4213844,古宜路99弄,3,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20140924/c8d6fee7-d917-4f8c-99c0-cdbe5ca74b56.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140924/ad81a15c-55e8-4338-bb79-9c82fbbf044a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140924/37356ac6-ad6b-4f2d-9931-7d937c997ff9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/2014/0505/A20E5B03774A454FA79F25E746E237C1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140924/14e18b93-8a3a-416a-ae72-26adfa1b03cc.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140924/17ebe43c-87e3-4b0e-a9e8-d6dcdc198aa2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140924/ad61d58c-edee-4b98-b399-4b6ccc96ad88.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140924/53942ac7-e142-4ede-b57b-371846c39559.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140924/4d7fa204-0e1d-44cf-a1c5-55a18acca105.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140924/6726fd23-b835-461c-919a-9715a336976e.jpg_100x75.jpg",2017-10-07 18:16:27
http://sh.lianjia.com/zufang/shz4213371.html,华丽家族花园，近地铁，舒适三室，实地看房,华丽家族花园,3室2厅,138,浦东,联洋,高区/25层,,16000,2017.09.12,4,9,杨高中路,987,shz4213371,锦绣路666弄,2,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/561d9d9f-7d9a-4655-8089-dc38d16382c6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/22cdeb2e-61ad-4ee4-a093-5eb868686b9c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/19d4a9e5-98c6-4a86-960b-67f89d7cff0d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170323/baac8c6b-4fcf-47d0-80a4-bdf28dec1085.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/e494b14b-1c0c-49d8-a815-c37a8adea1ca.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/79582508-ae28-4121-8abe-56a0fa98c985.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/645fb9fc-a274-445d-a7e0-20e88c9fd245.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/3d49d774-1b27-4b98-a2fa-f9727c7cea12.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/40269911-ccf9-405e-8d84-39a80bdb1976.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/ee31f2ec-27d5-4df9-b41a-56a6287f284e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/536024da-5cef-4fd7-b14a-d2cc0e66fd0b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/62154937-6f16-480b-b6fa-1f2dae6e8866.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/41a2f4df-ddb9-4eec-ace0-04469fa14b15.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/297b7a5b-2f34-405a-84fc-965e5c072f71.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/4579eef1-d73a-469e-8051-bf7351bc36b8.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/e0a254ff-9f99-48a8-9e6d-585b61bc86d0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/25f85b94-0a6c-482a-b730-a2f671057d6a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/cdf81dc7-e8a7-4a2e-b49d-c333f4a3e5c0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/0df4459e-55ce-43ac-9874-799039cbe55d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/53d07ef9-633f-4c44-aef6-d7d48bdf5a8c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/a3e87380-b2c7-47e3-beaf-42993f8db96e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/8745b918-1086-4fc5-a783-a9480daffc4f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/c1a14f7d-1767-4a8e-848e-af10f13b353b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/1aed2c5a-1fc4-4e30-9ebb-7cd78c2c1f55.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/a9b4904e-54a7-4ae6-a53a-08adce9a3195.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/89584d8a-1b0e-40dd-aefa-3a4c526e2b58.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/cd2d5f8f-81e9-45d1-985e-5b562f806853.jpg_100x75.jpg",2017-10-07 18:16:28
http://sh.lianjia.com/zufang/shz4219686.html,上南二村，高清大图，人气房源，采光棒,上南二村,2室1厅,47,浦东,世博,高区/5层,朝南,5200,2017.09.16,12,7,耀华路,204,shz4219686,上南二村,3,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/d6ff78a8-6911-4440-b8cb-d274edf265e2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/6c7ec28c-ee71-475e-af51-49a369d0faca.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/5585a1f2-5321-4e5c-8b0b-eda94edd33c2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160927/51ae9f6c-a59c-44bc-a082-de9a694c6921.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/b980009a-c767-406a-89b6-15e59415be02.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/5f0da502-36b4-4e35-8a48-26616539b586.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/5259d118-a02e-4a08-964b-51bf1f7affda.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/583c3cc5-a89b-4463-8bcd-3faaf9df8669.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/3b5cf7a0-4711-4fd9-855a-abc6224887d6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/44219fa2-bccf-4f06-869e-3455a34a66e1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/a6df133c-8995-43e0-9a65-62f1ca782d93.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/51c0dfa6-7517-4d39-80ae-826e6f340279.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/7f347998-d342-47cf-bf5b-3e18b1bfea2b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/50d4dc07-e01b-476b-aa72-5909b737538b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/31b4cf4d-0cc7-465b-8a78-76bb4344b526.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160925/f20e546b-953b-413e-a236-20bd8f4af2a6.jpg_100x75.jpg",2017-10-07 18:16:28
http://sh.lianjia.com/zufang/shz4213347.html,1室1厅，人气房源，视野很好，生活很便利,冠浦花园,1室1厅,59,黄浦,蓬莱公园,高区/32层,朝南,6300,2017.09.12,6,9,陆家浜路,630,shz4213347,制造局路365弄1号,1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160904/c7209b90-7199-4f5a-b957-fe99f89e41bd.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160904/3e902530-7cc8-499e-9a1b-0c43cc8be67d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160904/d329e608-cdfa-4405-8bb2-f985f8da1dca.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160817/12b56e4e-f21e-49cf-b03e-a6d542b43b06.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160906/2b79569f-c9a7-47e1-aa36-11f83e8590e9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160904/1ba76f86-0ab5-41c1-83fd-8a1169bd0435.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160904/8d5fc871-cc95-44b9-804c-7a6835eeab28.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160904/8e9586aa-e03b-46a6-8ca3-63d60610b089.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160906/0492d4d3-88b4-4f7b-8458-1856d28c3f5f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160906/9ec81420-ae0b-47d4-a2ac-c18250be762c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160904/c851ca43-8698-4919-a7c5-c01fc6e719fa.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160904/739af400-65eb-4078-be5a-5b587622406c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160906/6130eb9e-12aa-4788-a87f-b68bf5630935.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160906/2a6e83e1-6063-4251-89f5-1e5e4907fc6d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160906/4a81b513-0c37-4490-ac67-d893e0f233c3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160904/e5dc45d1-0939-41a2-b703-95429411c93b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160906/9a685ef1-3d2c-4602-98b4-9e9582f1b794.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160904/5ced4836-01a5-410b-8ea9-80d83e814097.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160906/12a5931a-82e8-4100-84f9-d0c43aa45a41.jpg_100x75.jpg",2017-10-07 18:16:28
http://sh.lianjia.com/zufang/shz4213204.html,爱家豪庭，看房有钥匙，地铁沿线，光线棒,爱家豪庭,3室2厅,131,虹口,临平路,高区/31层,,12800,2017.09.12,8,4,海伦路,445,shz4213204,物华路246弄,2,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170727/a3d27de6-7fa3-4091-92f2-2c7c3c3c896b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170727/1485725a-bf2f-406a-bfc3-c53f92ad06eb.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170727/f86d0d29-33a3-428f-ae2c-aa278f921259.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170816/c4c003d4-c445-4d44-821b-0f4c659fb14c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170727/4d735920-e026-4af6-8798-29b057e95e38.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170727/5bfd917c-1663-4bbd-855b-9fa94f160c2b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170727/acfd3685-8a7a-46d6-b297-ae59a75cfbf6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170727/501c31c9-3857-498f-bd6c-bfac8b212a9a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170727/6c264067-4865-4195-98a0-37b8f9b6b606.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170603/140d7e6d-deda-487b-bb70-bf81cbcabd90.jpg_100x75.jpg",2017-10-07 18:16:29
http://sh.lianjia.com/zufang/shz4231880.html,富特四村，人气房源，一链倾城，空气清新,富特四村,1室1厅,44,浦东,外高桥,中区/6层,,3000,2017.09.23,3,6,航津路,865,shz4231880,"夏碧路80弄4-36,季景路19弄3-78",1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170419/e8fd0ccd-71ce-45c6-abc8-ecdf4609ecce.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170417/24a85026-569a-4ae3-9e26-56531a1694a4.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170419/b0063210-e1f5-47b4-8698-f9c7f43236a8.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160824/048ea345-49aa-453e-8ba5-3ef32cca85c7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170417/779d0a28-affe-40ad-b471-4f950c750ffc.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170417/500f052b-e592-4e6e-b9d7-0fc0356dff20.jpg_100x75.jpg",2017-10-07 18:16:29
http://sh.lianjia.com/zufang/shz4214011.html,采光棒，高清大图，温馨一室，人气房源,市光二村,1室1厅,37,杨浦,中原,高区/6层,,3300,2017.09.13,3,8,嫩江路,862,shz4214011,包头路430号,2,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/63b12fa6-6eaf-47b2-939e-b478952309da.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/888dced4-2031-4625-b892-8ee3ce2e4855.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/d5b4e74d-68e6-490d-8dcb-a81268430476.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160125/1bd6e658-a5f1-4354-ad4a-371a7d30b3f0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/514d8bb7-83e2-4069-a76a-f3ce746637b8.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/8d587265-cfb6-4036-9450-8d1507b13054.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/582e3714-445e-4942-9fbb-9e55935cdc41.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/bd26b45b-f7e9-4cf5-88c2-56e53f23cbfb.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/0f45b6a6-e63c-4ded-9d96-829ed4d61740.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/caf45db6-0764-414c-afe5-9e60c8bc1b57.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/fa2f7600-9513-4e0d-9064-2df37ce79a9c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/7ddfdc97-f3bb-437a-9a7b-eddc3d85098e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/ef1db9f8-bdd9-429a-82b2-207dd72250dc.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/c2dd175d-2eda-42a5-90bb-203d38e5ae85.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161122/c4934906-7c59-4e11-91f9-100beef4a23e.jpg_100x75.jpg",2017-10-07 18:16:30
http://sh.lianjia.com/zufang/shz4213785.html,富特三村，好房待租，实地看房，钥匙在链家,富特三村,2室1厅,57,浦东,外高桥,高区/6层,,3100,2017.09.13,4,6,航津路,500,shz4213785,"季景路370弄,冬融路240弄,秋霞路300弄",1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170916/b401f9b2-e17d-4832-8f70-c3ac6e6c2373.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170916/f2ff972c-56f3-43d5-81d5-0cea97cbf120.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170916/9768d5fd-373e-4625-8c1b-efe3b792f0f3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170103/aff1bb09-231a-4a0b-9ce8-40429fda8808.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170916/3e8d8335-c424-4a8e-80a6-bd4abc9d4919.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170916/4e58287d-762b-4a21-ae08-a9af81da0527.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170916/a454619c-be83-45a3-b5c4-a2df21c68816.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170916/c102bb06-49ed-4401-9e09-147e423a1e05.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170916/57ca93c7-ffaa-4a7f-b398-373b006908dd.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170916/7a26bc57-f6c7-4397-a15b-e8ed77fb1429.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170916/55411e42-442f-4a64-b6e5-46cd6b9f78f3.jpg_100x75.jpg",2017-10-07 18:16:30
